Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.17     0.00   320060     0.00     0.00  operator new(unsigned int, void*)
  0.00      0.17     0.00   320036     0.00     0.00  __gnu_cxx::new_allocator<int>::destroy(int*)
  0.00      0.17     0.00   320036     0.00     0.00  __gnu_cxx::new_allocator<int>::construct(int*, int const&)
  0.00      0.17     0.00   320036     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<int> >::max_size() const
  0.00      0.17     0.00   320036     0.00     0.00  std::_List_base<int, std::allocator<int> >::_M_get_node()
  0.00      0.17     0.00   320036     0.00     0.00  std::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*)
  0.00      0.17     0.00   320036     0.00     0.00  std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&)
  0.00      0.17     0.00   266078     0.00     0.00  SatProblem::getClVecSize()
  0.00      0.17     0.00   201011     0.00     0.00  Random::genrand()
  0.00      0.17     0.00   155273     0.00     0.00  SatProblem::getVar(int)
  0.00      0.17     0.00   143255     0.00     0.00  SatProblem::getClVec(int)
  0.00      0.17     0.00   120000     0.00     0.00  std::list<int, std::allocator<int> >::empty() const
  0.00      0.17     0.00   116223     0.00     0.00  SatProblem::getFixedClausei(int)
  0.00      0.17     0.00   104933     0.00     0.00  SatProblem::getNumSat()
  0.00      0.17     0.00    80020     0.00     0.00  std::_List_base<int, std::allocator<int> >::_M_init()
  0.00      0.17     0.00    80020     0.00     0.00  std::_List_base<int, std::allocator<int> >::_M_clear()
  0.00      0.17     0.00    79992     0.00     0.00  std::list<int, std::allocator<int> >::clear()
  0.00      0.17     0.00    59184     0.00     0.00  SatProblem::getCnjSize(int)
  0.00      0.17     0.00    33860     0.00     0.00  SampleSAT::walk()
  0.00      0.17     0.00    33062     0.00     0.00  SatProblem::addNumSat(int)
  0.00      0.17     0.00    33062     0.00     0.00  SatProblem::afterFlip(int*, int)
  0.00      0.17     0.00    32651     0.00     0.00  SatProblem::getCnf(int)
  0.00      0.17     0.00    32651     0.00     0.00  SatProblem::getCnj(int, int)
  0.00      0.17     0.00    16917     0.00     0.00  SampleSAT::simAnnealing()
  0.00      0.17     0.00    16917     0.00     0.00  SampleSAT::getTemp()
  0.00      0.17     0.00    10060     0.00     0.00  SliceSampling::calckey(int)
  0.00      0.17     0.00    10000     0.00     0.00  SatProblem::cpClVector()
  0.00      0.17     0.00    10000     0.00     0.01  SatProblem::initParams()
  0.00      0.17     0.00    10000     0.00     0.00  SatProblem::initSatCheck(int*)
  0.00      0.17     0.00    10000     0.00     0.00  SatProblem::getNumFixedAtom()
  0.00      0.17     0.00    10000     0.00     0.00  SatProblem::getNumFixedClause()
  0.00      0.17     0.00    10000     0.00     0.00  SliceSampling::modelcheck(int)
  0.00      0.17     0.00    10000     0.00     0.00  SliceSampling::sampleU()
  0.00      0.17     0.00    10000     0.00     0.02  SliceSampling::sampleX()
  0.00      0.17     0.00    10000     0.00     0.00  SampleSAT::init_model()
  0.00      0.17     0.00    10000     0.00     0.01  SampleSAT::solve(SatProblem*, int*)
  0.00      0.17     0.00     8535     0.00     0.00  SampleSAT::greedyWalk()
  0.00      0.17     0.00     8408     0.00     0.00  SatProblem::getNsc1(int*, int)
  0.00      0.17     0.00     7531     0.00     0.00  SatProblem::setAtom(int, int)
  0.00      0.17     0.00     7531     0.00     0.00  SatProblem::rewriteWL(int, int)
  0.00      0.17     0.00     7531     0.00     0.00  SliceSampling::unitProc(int, int)
  0.00      0.17     0.00     7531     0.00     0.00  std::allocator<int>::allocator()
  0.00      0.17     0.00     7531     0.00     0.00  std::allocator<int>::~allocator()
  0.00      0.17     0.00     7531     0.00     0.00  void std::_Destroy_aux<true>::__destroy<int*>(int*, int*)
  0.00      0.17     0.00     7531     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl()
  0.00      0.17     0.00     7531     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl()
  0.00      0.17     0.00     7531     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int)
  0.00      0.17     0.00     7531     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator()
  0.00      0.17     0.00     7531     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base()
  0.00      0.17     0.00     7531     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
  0.00      0.17     0.00     7531     0.00     0.00  std::vector<int, std::allocator<int> >::vector()
  0.00      0.17     0.00     7531     0.00     0.00  std::vector<int, std::allocator<int> >::~vector()
  0.00      0.17     0.00     7531     0.00     0.00  void std::_Destroy<int*>(int*, int*)
  0.00      0.17     0.00     7531     0.00     0.00  void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
  0.00      0.17     0.00       52     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator()
  0.00      0.17     0.00       48     0.00     0.00  std::_List_const_iterator<int>::_List_const_iterator(std::_List_node_base const*)
  0.00      0.17     0.00       28     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator()
  0.00      0.17     0.00       28     0.00     0.00  std::allocator<std::_List_node<int> >::~allocator()
  0.00      0.17     0.00       28     0.00     0.00  std::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl()
  0.00      0.17     0.00       28     0.00     0.00  std::_List_base<int, std::allocator<int> >::~_List_base()
  0.00      0.17     0.00       28     0.00     0.00  std::list<int, std::allocator<int> >::~list()
  0.00      0.17     0.00       24     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<int> > const&)
  0.00      0.17     0.00       24     0.00     0.00  std::_List_const_iterator<int>::operator!=(std::_List_const_iterator<int> const&) const
  0.00      0.17     0.00       24     0.00     0.00  std::list<int, std::allocator<int> >::end() const
  0.00      0.17     0.00       24     0.00     0.00  std::list<int, std::allocator<int> >::begin() const
  0.00      0.17     0.00       24     0.00     0.00  std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::size() const
  0.00      0.17     0.00       24     0.00     0.00  std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&)
  0.00      0.17     0.00       24     0.00     0.00  std::allocator<std::_List_node<int> >::allocator(std::allocator<std::_List_node<int> > const&)
  0.00      0.17     0.00       24     0.00     0.00  std::allocator<std::_List_node<int> >::~allocator()
  0.00      0.17     0.00       24     0.00     0.00  std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl(std::allocator<std::_List_node<int> > const&)
  0.00      0.17     0.00       24     0.00     0.00  std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&)
  0.00      0.17     0.00       24     0.00     0.00  void std::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type)
  0.00      0.17     0.00       24     0.00     0.00  std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&)
  0.00      0.17     0.00       24     0.00     0.00  void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&)
  0.00      0.17     0.00       24     0.00     0.00  void std::_Destroy<std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*)
  0.00      0.17     0.00       20     0.00     0.00  std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator()
  0.00      0.17     0.00       16     0.00     0.00  __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::base() const
  0.00      0.17     0.00       12     0.00     0.00  __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::max_size() const
  0.00      0.17     0.00       10     0.00     0.00  SatProblem::updateTheta(double*)
  0.00      0.17     0.00       10     0.00     0.00  SatProblem::getNumVariables()
  0.00      0.17     0.00       10     0.00     0.00  SliceSampling::calclik(int, double*, int*, int)
  0.00      0.17     0.00        9     0.00     0.00  Timer::printTime(std::ostream&, double const&)
  0.00      0.17     0.00        8     0.00     0.00  __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::__normal_iterator(std::list<int, std::allocator<int> >* const&)
  0.00      0.17     0.00        8     0.00     0.00  std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() const
  0.00      0.17     0.00        8     0.00     0.00  std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::max_size() const
  0.00      0.17     0.00        8     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*)
  0.00      0.17     0.00        8     0.00     0.00  std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_deallocate(std::list<int, std::allocator<int> >*, unsigned int)
  0.00      0.17     0.00        8     0.00     0.00  std::list<int, std::allocator<int> >* std::__uninitialized_copy<false>::uninitialized_copy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*)
  0.00      0.17     0.00        8     0.00     0.00  std::list<int, std::allocator<int> >* std::uninitialized_copy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*)
  0.00      0.17     0.00        8     0.00     0.00  std::list<int, std::allocator<int> >* std::__uninitialized_copy_a<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&)
  0.00      0.17     0.00        8     0.00     0.00  std::list<int, std::allocator<int> >* std::__uninitialized_move_a<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&)
  0.00      0.17     0.00        8     0.00     0.00  void std::_Destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*)
  0.00      0.17     0.00        8     0.00     0.00  void std::_Destroy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&)
  0.00      0.17     0.00        4     0.00     0.00  Timer::Timer()
  0.00      0.17     0.00        4     0.00     0.00  Timer::~Timer()
  0.00      0.17     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::deallocate(std::list<int, std::allocator<int> >*, unsigned int)
  0.00      0.17     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::allocate(unsigned int, void const*)
  0.00      0.17     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::new_allocator()
  0.00      0.17     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::~new_allocator()
  0.00      0.17     0.00        4     0.00     0.00  __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&)
  0.00      0.17     0.00        4     0.00     0.00  std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_check_len(unsigned int, char const*) const
  0.00      0.17     0.00        4     0.00     0.00  std::allocator<std::_List_node<int> >::allocator()
  0.00      0.17     0.00        4     0.00     0.00  std::allocator<std::list<int, std::allocator<int> > >::allocator()
  0.00      0.17     0.00        4     0.00     0.00  std::allocator<std::list<int, std::allocator<int> > >::~allocator()
  0.00      0.17     0.00        4     0.00     0.00  std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl()
  0.00      0.17     0.00        4     0.00     0.00  std::_List_base<int, std::allocator<int> >::_List_base()
  0.00      0.17     0.00        4     0.00     0.00  std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_allocate(unsigned int)
  0.00      0.17     0.00        4     0.00     0.00  std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl()
  0.00      0.17     0.00        4     0.00     0.00  std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl()
  0.00      0.17     0.00        4     0.00     0.00  std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_Vector_base()
  0.00      0.17     0.00        4     0.00     0.00  std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~_Vector_base()
  0.00      0.17     0.00        4     0.00     0.00  void std::__uninitialized_fill_n<false>::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&)
  0.00      0.17     0.00        4     0.00     0.00  std::list<int, std::allocator<int> >::list()
  0.00      0.17     0.00        4     0.00     0.00  std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&)
  0.00      0.17     0.00        4     0.00     0.00  std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::end()
  0.00      0.17     0.00        4     0.00     0.00  std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::begin()
  0.00      0.17     0.00        4     0.00     0.00  std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&)
  0.00      0.17     0.00        4     0.00     0.00  std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >)
  0.00      0.17     0.00        4     0.00     0.00  std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::vector()
  0.00      0.17     0.00        4     0.00     0.00  std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~vector()
  0.00      0.17     0.00        4     0.00     0.00  void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&)
  0.00      0.17     0.00        4     0.00     0.00  void std::__uninitialized_fill_n_a<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&, std::allocator<std::list<int, std::allocator<int> > >&)
  0.00      0.17     0.00        4     0.00     0.00  unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&)
  0.00      0.17     0.00        2     0.00     0.00  std::_List_iterator<int>::_List_iterator()
  0.00      0.17     0.00        1     0.00     0.00  global constructors keyed to SatProblem::SatProblem(unsigned long, bool)
  0.00      0.17     0.00        1     0.00     0.00  global constructors keyed to SliceSampling::SliceSampling(SampleSAT*, SatProblem*, learnparams*)
  0.00      0.17     0.00        1     0.00     0.00  global constructors keyed to SampleSAT::SampleSAT(SatProblem*, samplesatparams*, bool, learnparams*)
  0.00      0.17     0.00        1     0.00     0.00  global constructors keyed to cnffilename
  0.00      0.17     0.00        1     0.00     0.00  printlParameters(learnparams*)
  0.00      0.17     0.00        1     0.00     0.00  printssParameters(samplesatparams*)
  0.00      0.17     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.17     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.17     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.17     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.17     0.00        1     0.00     0.01  SatProblem::parseCnfFile(char*)
  0.00      0.17     0.00        1     0.00     0.00  SatProblem::parseSliFile(char*)
  0.00      0.17     0.00        1     0.00     0.00  SatProblem::getNumClauses()
  0.00      0.17     0.00        1     0.00     0.00  SatProblem::parseProbFile(char*)
  0.00      0.17     0.00        1     0.00     0.00  SatProblem::allocate()
  0.00      0.17     0.00        1     0.00     0.00  SatProblem::SatProblem(unsigned long, bool)
  0.00      0.17     0.00        1     0.00     0.00  SatProblem::~SatProblem()
  0.00      0.17     0.00        1     0.00     0.00  SliceSampling::printUnitTime()
  0.00      0.17     0.00        1     0.00     0.00  SliceSampling::init()
  0.00      0.17     0.00        1     0.00   169.99  SliceSampling::learn(int*, char*, int)
  0.00      0.17     0.00        1     0.00     0.00  SliceSampling::readdata(char*)
  0.00      0.17     0.00        1     0.00     0.00  SliceSampling::calcFixed(learnparams*)
  0.00      0.17     0.00        1     0.00     0.00  SliceSampling::lallocate(int)
  0.00      0.17     0.00        1     0.00     0.00  SliceSampling::SliceSampling(SampleSAT*, SatProblem*, learnparams*)
  0.00      0.17     0.00        1     0.00     0.00  SliceSampling::~SliceSampling()
  0.00      0.17     0.00        1     0.00     0.00  Random::sgenrand(unsigned long)
  0.00      0.17     0.00        1     0.00     0.00  Random::Random()
  0.00      0.17     0.00        1     0.00     0.00  SampleSAT::setWalkMax(int)
  0.00      0.17     0.00        1     0.00     0.00  SampleSAT::setNumSample(int)
  0.00      0.17     0.00        1     0.00     0.00  SampleSAT::setTemperature(double)
  0.00      0.17     0.00        1     0.00     0.00  SampleSAT::setWalkSatProb(double)
  0.00      0.17     0.00        1     0.00     0.00  SampleSAT::setRandomWalkProb(double)
  0.00      0.17     0.00        1     0.00     0.00  SampleSAT::calcAve(learnparams*)
  0.00      0.17     0.00        1     0.00     0.00  SampleSAT::SampleSAT(SatProblem*, samplesatparams*, bool, learnparams*)
  0.00      0.17     0.00        1     0.00     0.00  SampleSAT::~SampleSAT()

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 5.88% of 0.17 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00    0.17                 main [1]
                0.00    0.17       1/1           SliceSampling::learn(int*, char*, int) [2]
                0.00    0.00       1/1           SatProblem::parseCnfFile(char*) [34]
                0.00    0.00       1/1           SatProblem::~SatProblem() [46]
                0.00    0.00       4/55108       Timer::time() [29]
                0.00    0.00       8/10          SatProblem::getNumVariables() [123]
                0.00    0.00       2/9           Timer::printTime(std::ostream&, double const&) [125]
                0.00    0.00       1/4           Timer::Timer() [134]
                0.00    0.00       1/1           SatProblem::SatProblem(unsigned long, bool) [171]
                0.00    0.00       1/1           SatProblem::parseProbFile(char*) [170]
                0.00    0.00       1/1           SatProblem::parseSliFile(char*) [168]
                0.00    0.00       1/1           SampleSAT::SampleSAT(SatProblem*, samplesatparams*, bool, learnparams*) [187]
                0.00    0.00       1/1           printssParameters(samplesatparams*) [163]
                0.00    0.00       1/1           printlParameters(learnparams*) [162]
                0.00    0.00       1/1           SliceSampling::SliceSampling(SampleSAT*, SatProblem*, learnparams*) [177]
                0.00    0.00       1/1           SliceSampling::printUnitTime() [172]
                0.00    0.00       1/1           SliceSampling::calcFixed(learnparams*) [175]
                0.00    0.00       1/1           SampleSAT::calcAve(learnparams*) [186]
                0.00    0.00       1/1           SliceSampling::~SliceSampling() [178]
                0.00    0.00       1/1           SampleSAT::~SampleSAT() [188]
                0.00    0.00       1/4           Timer::~Timer() [135]
-----------------------------------------------
                0.00    0.17       1/1           main [1]
[2]    100.0    0.00    0.17       1         SliceSampling::learn(int*, char*, int) [2]
                0.01    0.16       1/1           SliceSampling::cdlearn(int) [3]
                0.00    0.00       2/55108       Timer::time() [29]
                0.00    0.00      18/360378      SatProblem::getTheta(int) [64]
                0.00    0.00       1/1           SliceSampling::lallocate(int) [176]
                0.00    0.00       1/1           SliceSampling::readdata(char*) [174]
                0.00    0.00       1/9           Timer::printTime(std::ostream&, double const&) [125]
-----------------------------------------------
                0.01    0.16       1/1           SliceSampling::learn(int*, char*, int) [2]
[3]    100.0    0.01    0.16       1         SliceSampling::cdlearn(int) [3]
                0.00    0.16   10000/10000       SliceSampling::sampleX() [4]
                0.00    0.00   10000/10000       SliceSampling::sampleU() [32]
                0.00    0.00   10000/201011      SatProblem::getGrand() [28]
                0.00    0.00      40/55108       Timer::time() [29]
                0.00    0.00  240360/360378      SatProblem::getTheta(int) [64]
                0.00    0.00   10000/10000       SliceSampling::modelcheck(int) [87]
                0.00    0.00      60/10060       SliceSampling::calckey(int) [83]
                0.00    0.00      10/10          SatProblem::updateTheta(double*) [122]
                0.00    0.00      10/10          SliceSampling::calclik(int, double*, int*, int) [124]
                0.00    0.00       2/9           Timer::printTime(std::ostream&, double const&) [125]
-----------------------------------------------
                0.00    0.16   10000/10000       SliceSampling::cdlearn(int) [3]
[4]     92.1    0.00    0.16   10000         SliceSampling::sampleX() [4]
                0.00    0.07   10000/10000       SampleSAT::solve(SatProblem*, int*) [5]
                0.00    0.06   10000/10000       SatProblem::initParams() [7]
                0.00    0.01    7531/7531        SliceSampling::unitProc(int, int) [20]
                0.01    0.00   40000/55108       Timer::time() [29]
                0.00    0.00   60000/360378      SatProblem::getTheta(int) [64]
                0.00    0.00   10000/10000       SatProblem::getNumFixedAtom() [85]
                0.00    0.00   10000/10000       SatProblem::getNumFixedClause() [86]
-----------------------------------------------
                0.00    0.07   10000/10000       SliceSampling::sampleX() [4]
[5]     42.4    0.00    0.07   10000         SampleSAT::solve(SatProblem*, int*) [5]
                0.00    0.06   33860/33860       SampleSAT::walk() [6]
                0.00    0.01   10000/10000       SatProblem::initSatCheck(int*) [31]
                0.00    0.00   10000/10000       SampleSAT::init_model() [33]
                0.00    0.00   10000/10000       SatProblem::cpClVector() [84]
-----------------------------------------------
                0.00    0.06   33860/33860       SampleSAT::solve(SatProblem*, int*) [5]
[6]     37.8    0.00    0.06   33860         SampleSAT::walk() [6]
                0.00    0.03    8535/8535        SampleSAT::greedyWalk() [13]
                0.00    0.02   16917/16917       SampleSAT::simAnnealing() [16]
                0.01    0.01    8408/8408        SampleSAT::randomWalk() [17]
                0.00    0.00   50803/201011      SatProblem::getGrand() [28]
                0.00    0.00   66922/104933      SatProblem::getNumSat() [76]
-----------------------------------------------
                0.00    0.06   10000/10000       SliceSampling::sampleX() [4]
[7]     37.7    0.00    0.06   10000         SatProblem::initParams() [7]
                0.01    0.04  320000/320036      std::list<int, std::allocator<int> >::push_back(int const&) [8]
                0.00    0.01   79992/79992       std::list<int, std::allocator<int> >::clear() [19]
                0.00    0.00  519992/2312815     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [23]
                0.00    0.00  120000/120000      std::list<int, std::allocator<int> >::empty() const [74]
-----------------------------------------------
                0.00    0.00      36/320036      SatProblem::parseCnfFile(char*) [34]
                0.01    0.04  320000/320036      SatProblem::initParams() [7]
[8]     27.5    0.01    0.04  320036         std::list<int, std::allocator<int> >::push_back(int const&) [8]
